# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSB:278E01EWiZJAGCW	ENSB:278E01EWiZJAGCW	ENSB:278E01EWiZJAGCW	protein_coding	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4
ENSB:29DNCwwzy7wI2O8	ENSB:29DNCwwzy7wI2O8	ENSB:29DNCwwzy7wI2O8	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:2HKzvNd5kVU7GRt	ENSB:2HKzvNd5kVU7GRt	ENSB:2HKzvNd5kVU7GRt	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:2Lhg-jzUfAyWDbf	ENSB:2Lhg-jzUfAyWDbf	ENSB:2Lhg-jzUfAyWDbf	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:2PcA2y5DgqP1n13	ENSB:2PcA2y5DgqP1n13	ENSB:2PcA2y5DgqP1n13	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:2RlGzAn1WrURL6d	ENSB:2RlGzAn1WrURL6d	ENSB:2RlGzAn1WrURL6d	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:2SKzJc9HfP4NkkM	ENSB:2SKzJc9HfP4NkkM	ENSB:2SKzJc9HfP4NkkM	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
ENSB:2SnAo6k7uuKXY-q	ENSB:2SnAo6k7uuKXY-q	ENSB:2SnAo6k7uuKXY-q	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:2T0WEY6ODVzMtI4	ENSB:2T0WEY6ODVzMtI4	ENSB:2T0WEY6ODVzMtI4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:2TNKeXeeH_IjAbz	ENSB:2TNKeXeeH_IjAbz	ENSB:2TNKeXeeH_IjAbz	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:2UTJN5_76pXm2fM	ENSB:2UTJN5_76pXm2fM	ENSB:2UTJN5_76pXm2fM	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:2WyasDBmy7VveO0	ENSB:2WyasDBmy7VveO0	ENSB:2WyasDBmy7VveO0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:2XNbypeCYhPV5PA	ENSB:2XNbypeCYhPV5PA	ENSB:2XNbypeCYhPV5PA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:2chAD3BkspguFGw	ENSB:2chAD3BkspguFGw	ENSB:2chAD3BkspguFGw	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:2eJoMpuM4C3Nw_o	ENSB:2eJoMpuM4C3Nw_o	ENSB:2eJoMpuM4C3Nw_o	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:2fUVEPWxB_6U5Oh	ENSB:2fUVEPWxB_6U5Oh	ENSB:2fUVEPWxB_6U5Oh	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSB:2g8QSlpCjKZ0EaQ	ENSB:2g8QSlpCjKZ0EaQ	ENSB:2g8QSlpCjKZ0EaQ	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:2gtoHx6SRTBxGV-	ENSB:2gtoHx6SRTBxGV-	ENSB:2gtoHx6SRTBxGV-	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:2iD9sI04xIbCsAR	ENSB:2iD9sI04xIbCsAR	ENSB:2iD9sI04xIbCsAR	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:2jk8SaWEpc9eW1b	ENSB:2jk8SaWEpc9eW1b	ENSB:2jk8SaWEpc9eW1b	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:2kM_fGTdnDVJw_U	ENSB:2kM_fGTdnDVJw_U	ENSB:2kM_fGTdnDVJw_U	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:2kui5LQOFp4H_bp	ENSB:2kui5LQOFp4H_bp	ENSB:2kui5LQOFp4H_bp	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:2l_Pxo496N1VZ0G	ENSB:2l_Pxo496N1VZ0G	ENSB:2l_Pxo496N1VZ0G	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:2pCYtn23_Ys5jLm	ENSB:2pCYtn23_Ys5jLm	ENSB:2pCYtn23_Ys5jLm	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:2x31VWlKiLRD6lA	ENSB:2x31VWlKiLRD6lA	ENSB:2x31VWlKiLRD6lA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:2xWBkPeAzVmKM72	ENSB:2xWBkPeAzVmKM72	ENSB:2xWBkPeAzVmKM72	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:2zSOZy9aYeoQJUU	ENSB:2zSOZy9aYeoQJUU	ENSB:2zSOZy9aYeoQJUU	protein_coding	0	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
ENSB:32j0WtHAirY-j10	ENSB:32j0WtHAirY-j10	ENSB:32j0WtHAirY-j10	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
ENSB:33ImLUPziDRkEhu	ENSB:33ImLUPziDRkEhu	ENSB:33ImLUPziDRkEhu	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:33PSzejqN9DZVrR	ENSB:33PSzejqN9DZVrR	ENSB:33PSzejqN9DZVrR	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSB:33UVvZG2uWOfgeI	ENSB:33UVvZG2uWOfgeI	ENSB:33UVvZG2uWOfgeI	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:33xIKmaMt-p_Paf	ENSB:33xIKmaMt-p_Paf	ENSB:33xIKmaMt-p_Paf	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSB:38ABg6xcRXYYnJ1	ENSB:38ABg6xcRXYYnJ1	ENSB:38ABg6xcRXYYnJ1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ENSB:38fDCNj_ydRo8x5	ENSB:38fDCNj_ydRo8x5	ENSB:38fDCNj_ydRo8x5	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
ENSB:3A-knEp0dq2Gee_	ENSB:3A-knEp0dq2Gee_	ENSB:3A-knEp0dq2Gee_	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSB:3AhI-WptElf1iAl	ENSB:3AhI-WptElf1iAl	ENSB:3AhI-WptElf1iAl	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:3E_CY-JRy2MEDIX	ENSB:3E_CY-JRy2MEDIX	ENSB:3E_CY-JRy2MEDIX	protein_coding	2	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1
ENSB:3GGVD91gG25tvbq	ENSB:3GGVD91gG25tvbq	ENSB:3GGVD91gG25tvbq	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
ENSB:3H-zMZmCSXZZb05	ENSB:3H-zMZmCSXZZb05	ENSB:3H-zMZmCSXZZb05	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:3I0IYdeccc5QvRR	ENSB:3I0IYdeccc5QvRR	ENSB:3I0IYdeccc5QvRR	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:3J20sEN0WXXR2V2	ENSB:3J20sEN0WXXR2V2	ENSB:3J20sEN0WXXR2V2	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
ENSB:3KLPkXgPutYrZF4	ENSB:3KLPkXgPutYrZF4	ENSB:3KLPkXgPutYrZF4	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:3MK2nIEwVIQfmTp	ENSB:3MK2nIEwVIQfmTp	ENSB:3MK2nIEwVIQfmTp	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:3MT66wWDYtTSiNJ	ENSB:3MT66wWDYtTSiNJ	ENSB:3MT66wWDYtTSiNJ	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:3MYwiiYhRHIIkgf	ENSB:3MYwiiYhRHIIkgf	ENSB:3MYwiiYhRHIIkgf	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:3RbdNy7umkhtYuU	ENSB:3RbdNy7umkhtYuU	ENSB:3RbdNy7umkhtYuU	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:3S7l-9YxTlauIye	ENSB:3S7l-9YxTlauIye	ENSB:3S7l-9YxTlauIye	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:3SasHGVIUKGdTvG	ENSB:3SasHGVIUKGdTvG	ENSB:3SasHGVIUKGdTvG	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:3TS01ffDjYakkrq	ENSB:3TS01ffDjYakkrq	ENSB:3TS01ffDjYakkrq	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:3V8H5n8oBZXgDNM	ENSB:3V8H5n8oBZXgDNM	ENSB:3V8H5n8oBZXgDNM	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:3XOq9qR2xtimcVt	ENSB:3XOq9qR2xtimcVt	ENSB:3XOq9qR2xtimcVt	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:3Xt-z6OrLcUCRgK	ENSB:3Xt-z6OrLcUCRgK	ENSB:3Xt-z6OrLcUCRgK	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:3eEoW3-ueW5P3DF	ENSB:3eEoW3-ueW5P3DF	ENSB:3eEoW3-ueW5P3DF	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:3iVQ-WSkjzvcIZ0	ENSB:3iVQ-WSkjzvcIZ0	ENSB:3iVQ-WSkjzvcIZ0	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSB:3k0k9nfiql7ulP5	ENSB:3k0k9nfiql7ulP5	ENSB:3k0k9nfiql7ulP5	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
ENSB:3kI9tS02tZPFJFQ	ENSB:3kI9tS02tZPFJFQ	ENSB:3kI9tS02tZPFJFQ	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:3kz5QklMhZRsb_-	ENSB:3kz5QklMhZRsb_-	ENSB:3kz5QklMhZRsb_-	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:3m-7jajONLt8Uu0	ENSB:3m-7jajONLt8Uu0	ENSB:3m-7jajONLt8Uu0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:3mt0H8w7HiC_Zjx	ENSB:3mt0H8w7HiC_Zjx	ENSB:3mt0H8w7HiC_Zjx	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:3pwZcGk8hjPM58l	ENSB:3pwZcGk8hjPM58l	ENSB:3pwZcGk8hjPM58l	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
ENSB:3tTBKrJmoVjkrf-	ENSB:3tTBKrJmoVjkrf-	ENSB:3tTBKrJmoVjkrf-	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:3ta7LEqUfbeKhne	ENSB:3ta7LEqUfbeKhne	ENSB:3ta7LEqUfbeKhne	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:3yvAwSwOvTT8zjY	ENSB:3yvAwSwOvTT8zjY	ENSB:3yvAwSwOvTT8zjY	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
ENSB:4-zjm4mnEDsd1Q7	ENSB:4-zjm4mnEDsd1Q7	ENSB:4-zjm4mnEDsd1Q7	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
ENSB:449dYAVVnsDRoI_	ENSB:449dYAVVnsDRoI_	ENSB:449dYAVVnsDRoI_	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:44HHBW6f1ATh0UU	ENSB:44HHBW6f1ATh0UU	ENSB:44HHBW6f1ATh0UU	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:44vcFXOR0dbG-pc	ENSB:44vcFXOR0dbG-pc	ENSB:44vcFXOR0dbG-pc	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSB:45jhBXVr_00BqUb	ENSB:45jhBXVr_00BqUb	ENSB:45jhBXVr_00BqUb	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:4A0Lp3009ledBWE	ENSB:4A0Lp3009ledBWE	ENSB:4A0Lp3009ledBWE	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSB:4ACWAYaL0n6caiN	ENSB:4ACWAYaL0n6caiN	ENSB:4ACWAYaL0n6caiN	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:4C7xgomF7cZlCMk	ENSB:4C7xgomF7cZlCMk	ENSB:4C7xgomF7cZlCMk	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:4DF-zEWXlPM0I49	ENSB:4DF-zEWXlPM0I49	ENSB:4DF-zEWXlPM0I49	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:4HMwvGLPcg5i8IY	ENSB:4HMwvGLPcg5i8IY	ENSB:4HMwvGLPcg5i8IY	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:4K-rybUVuqq118J	ENSB:4K-rybUVuqq118J	ENSB:4K-rybUVuqq118J	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:4M7LNF8fzfgZQek	ENSB:4M7LNF8fzfgZQek	ENSB:4M7LNF8fzfgZQek	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:4Mvip8X1DAFFnmF	ENSB:4Mvip8X1DAFFnmF	ENSB:4Mvip8X1DAFFnmF	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:4Mz6O1bA1xaTFBZ	ENSB:4Mz6O1bA1xaTFBZ	ENSB:4Mz6O1bA1xaTFBZ	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ENSB:4N1BjBtoijNCVqC	ENSB:4N1BjBtoijNCVqC	ENSB:4N1BjBtoijNCVqC	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:4P_zezpA8Pe7Hsv	ENSB:4P_zezpA8Pe7Hsv	ENSB:4P_zezpA8Pe7Hsv	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:4Xm9fuobJIQ9JCU	ENSB:4Xm9fuobJIQ9JCU	ENSB:4Xm9fuobJIQ9JCU	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSB:4Xp8-QnhNEMbhBZ	ENSB:4Xp8-QnhNEMbhBZ	ENSB:4Xp8-QnhNEMbhBZ	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:4Y2UGlQj4vtqjE8	ENSB:4Y2UGlQj4vtqjE8	ENSB:4Y2UGlQj4vtqjE8	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:4aC4gKqXdIZMMyf	ENSB:4aC4gKqXdIZMMyf	ENSB:4aC4gKqXdIZMMyf	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:4c_CznczfZYS6Z5	ENSB:4c_CznczfZYS6Z5	ENSB:4c_CznczfZYS6Z5	protein_coding	0	0	0	32	0	0	0	0	2	0	0	0	0	0	0	0	0	0	30
ENSB:4dNbWL_PzAv4BAe	ENSB:4dNbWL_PzAv4BAe	ENSB:4dNbWL_PzAv4BAe	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:4dZxU6vJHGy8hCg	ENSB:4dZxU6vJHGy8hCg	ENSB:4dZxU6vJHGy8hCg	protein_coding	1	0	0	4	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1
ENSB:4fJtqa5bHA40j5w	ENSB:4fJtqa5bHA40j5w	ENSB:4fJtqa5bHA40j5w	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:4fzse-ZHJVkinGJ	ENSB:4fzse-ZHJVkinGJ	ENSB:4fzse-ZHJVkinGJ	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:4hclYXWx-M7vy7r	ENSB:4hclYXWx-M7vy7r	ENSB:4hclYXWx-M7vy7r	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:4ilXja_7p7_1F89	ENSB:4ilXja_7p7_1F89	ENSB:4ilXja_7p7_1F89	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:4m3wk_61oBOuO2y	ENSB:4m3wk_61oBOuO2y	ENSB:4m3wk_61oBOuO2y	protein_coding	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSB:4pVQhOlEcHOsFon	ENSB:4pVQhOlEcHOsFon	ENSB:4pVQhOlEcHOsFon	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:4rKy5Ybrhf5tlwo	ENSB:4rKy5Ybrhf5tlwo	ENSB:4rKy5Ybrhf5tlwo	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:4rYIO-pe1UVs8W-	ENSB:4rYIO-pe1UVs8W-	ENSB:4rYIO-pe1UVs8W-	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSB:4tap5IRJvgPIM7g	ENSB:4tap5IRJvgPIM7g	ENSB:4tap5IRJvgPIM7g	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:4uEhuNmggz6LLA3	ENSB:4uEhuNmggz6LLA3	ENSB:4uEhuNmggz6LLA3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:4uswxiOIGKdMrVa	ENSB:4uswxiOIGKdMrVa	ENSB:4uswxiOIGKdMrVa	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:4zNOGdfcx7FqIAb	ENSB:4zNOGdfcx7FqIAb	ENSB:4zNOGdfcx7FqIAb	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:5-XYgvZQ9M6hxMj	ENSB:5-XYgvZQ9M6hxMj	ENSB:5-XYgvZQ9M6hxMj	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:51N3-Sujt38pqMk	ENSB:51N3-Sujt38pqMk	ENSB:51N3-Sujt38pqMk	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:52WdWsM1FedrlRd	ENSB:52WdWsM1FedrlRd	ENSB:52WdWsM1FedrlRd	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:53CfzpnxrEtYBUD	ENSB:53CfzpnxrEtYBUD	ENSB:53CfzpnxrEtYBUD	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:551j66VdL0874QC	ENSB:551j66VdL0874QC	ENSB:551j66VdL0874QC	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
ENSB:55D4sb6edTn8uf5	ENSB:55D4sb6edTn8uf5	ENSB:55D4sb6edTn8uf5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:55_piCswbsIaUsr	ENSB:55_piCswbsIaUsr	ENSB:55_piCswbsIaUsr	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:58ZpwBsfDD0A9XY	ENSB:58ZpwBsfDD0A9XY	ENSB:58ZpwBsfDD0A9XY	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:59Dcplng2lHf1OE	ENSB:59Dcplng2lHf1OE	ENSB:59Dcplng2lHf1OE	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:5CNauiDeIuOgLEn	ENSB:5CNauiDeIuOgLEn	ENSB:5CNauiDeIuOgLEn	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:5DhQb2ibs9TfKmt	ENSB:5DhQb2ibs9TfKmt	ENSB:5DhQb2ibs9TfKmt	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSB:5EFwqcY_OQZ3b8c	ENSB:5EFwqcY_OQZ3b8c	ENSB:5EFwqcY_OQZ3b8c	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSB:5FYVVRVjlEbwi9U	ENSB:5FYVVRVjlEbwi9U	ENSB:5FYVVRVjlEbwi9U	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:5GUK8BjEHDVTtnF	ENSB:5GUK8BjEHDVTtnF	ENSB:5GUK8BjEHDVTtnF	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:5HtesfYKMtloMKP	ENSB:5HtesfYKMtloMKP	ENSB:5HtesfYKMtloMKP	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:5J40vNS-K-cSiqs	ENSB:5J40vNS-K-cSiqs	ENSB:5J40vNS-K-cSiqs	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:5Jv2I1PknjN877r	ENSB:5Jv2I1PknjN877r	ENSB:5Jv2I1PknjN877r	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSB:5Li_JmHLQzu4vrD	ENSB:5Li_JmHLQzu4vrD	ENSB:5Li_JmHLQzu4vrD	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:5LjBrKD9BTBtlvk	ENSB:5LjBrKD9BTBtlvk	ENSB:5LjBrKD9BTBtlvk	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:5NGCZm7WzipuPiy	ENSB:5NGCZm7WzipuPiy	ENSB:5NGCZm7WzipuPiy	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:5QhsyKjgRPDNJ4o	ENSB:5QhsyKjgRPDNJ4o	ENSB:5QhsyKjgRPDNJ4o	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
ENSB:5Satq_nPswfuGQJ	ENSB:5Satq_nPswfuGQJ	ENSB:5Satq_nPswfuGQJ	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ENSB:5ScZGOWoNELIuKx	ENSB:5ScZGOWoNELIuKx	ENSB:5ScZGOWoNELIuKx	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSB:5TXMpIzm--TtN3z	ENSB:5TXMpIzm--TtN3z	ENSB:5TXMpIzm--TtN3z	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
ENSB:5ZPzVVOdJuo10aH	ENSB:5ZPzVVOdJuo10aH	ENSB:5ZPzVVOdJuo10aH	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
ENSB:5a9iUB1IIKgp9Fa	ENSB:5a9iUB1IIKgp9Fa	ENSB:5a9iUB1IIKgp9Fa	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:5aaCp-OI_rs6L4L	ENSB:5aaCp-OI_rs6L4L	ENSB:5aaCp-OI_rs6L4L	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:5bdBC_PH-xOeFsZ	ENSB:5bdBC_PH-xOeFsZ	ENSB:5bdBC_PH-xOeFsZ	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:5beV5H1rnsnMOa5	ENSB:5beV5H1rnsnMOa5	ENSB:5beV5H1rnsnMOa5	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
ENSB:5ctEaXcN1Ka2JuP	ENSB:5ctEaXcN1Ka2JuP	ENSB:5ctEaXcN1Ka2JuP	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:5e-i984pU6MbVPX	ENSB:5e-i984pU6MbVPX	ENSB:5e-i984pU6MbVPX	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:5g-rT6siAGRq-rD	ENSB:5g-rT6siAGRq-rD	ENSB:5g-rT6siAGRq-rD	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
